@ Codigo CNO-11: 1111,"MIEMBROS DEL PODER EJECUTIVO (NACIONAL, AUTONOMICO Y LOCAL) Y DEL PODER LEGISLATIVO",,,,,,,,,
"GPR:
F; G; J; L","SECTOR DE ACTIVIDAD (CNAE):
?  84: Administracion Publica y defensa; Seguridad Social obligatoria",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Presidentes del Gobierno
-  Ministros del gobierno
-  Diputados al Parlamento
"COMPETENCIAS Y TAREAS:
En este grupo primario figuran los especialistas en bases de datos y redes de computadores no clasificados bajo  otros  epigrafes  en  el  subgrupo  272,  Especialistas  en  bases  de  datos  y  en  redes  informaticas.  Por ejemplo,   el   grupo   incluye   los   especialistas   en   seguridad   en   tecnologias   de   la   informacion   y comunicaciones.
Entre sus tareas se incluyen:
-  formular  planes  para  salvaguardar  archivos  informaticos  frente  a  la  modificacion,  la  destruccion  o divulgacion accidental o no autorizada, asi como para atender las emergencias en materia de proceso de datos;
-  impartir formacion a los usuarios y promover la sensibilizacion respecto a la seguridad, con el fin de garantizar la seguridad de los sistemas y mejorar la eficiencia de los servidores y redes;
-  consultar  con  los  usuarios  para  examinar  cuestiones  como  las  necesidades  de  acceso  a  datos informaticos, las infracciones de la seguridad y los cambios de programacion;
-  ocuparse del seguimiento de los informes sobre virus informaticos, con el fin de determinar cuando actualizar los sistemas de proteccion contra tales virus;
-  modificar  los  archivos  de  seguridad  informatica  con  el  fin  de  incorporar  nuevo  software,  corregir errores o cambiar la condicion de acceso individual;
-  supervisar el uso de archivos de datos, y regular el acceso para salvaguardar la informacion contenida en los archivos informaticos;
-  hacer evaluaciones de riesgos y pruebas de los sistemas de proceso de datos, al objeto de garantizar el funcionamiento de las actividades de proceso de datos y las medidas de seguridad;
-  codificar  las  transmisiones  de  datos  y  establecer  cortafuegos  para  ocultar  informacion  confidencial cuando esta se transmita, asi como eludir las transferencias digitales contaminadas.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera especifica",,,,,,,,,,
Codigo CNO-11:  2729,ESPECIALISTAS EN BASES DE DATOS Y EN REDES INFORMATICAS NO CLASIFICADOS BAJO OTROS EPIGRAFES,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga fisica,X,,,,,Carga mental,,,,
Carga biomecanica,,,,,,Comunicacion,,,X,
Columna cervical,,X,,,,Atencion al publico,,X,,
Columna dorsolumbar,,X,,,,Toma de decisiones,,,X,
Hombro,,X,,,,Atencion/complejidad,,,X,
Codo,,X,,,,Apremio,,X,,
Mano,,,X,,,Dependencia,,X,,
Cadera,X,,,,,Vision,,,,
Rodilla,X,,,,,Agudeza visual,,,X,
Tobillo/pie,X,,,,,Campo visual,,X,,
Manejo de cargas,X,,,,,Audicion,,X,,
Trabajo de precision,,X,,,,Voz,,X,,
Sedestacion,,,X,,,Sensibilidad,,,,
Bipedestacion,,,,,,Superficial,,X,,
Estatica,X,,,,,Profunda,X,,,
Dinamica,X,,,,,,,,,
Marcha por terreno irregular,X,,,,,,,,,
,,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECIFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
-  Exposicion a radiaciones no ionizantes
-  Exposicion a ambientes termicos o luminicos inadecuados",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
-  Utilizacion de pantallas de visualizacion de datos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECIFICAS DEL MEDIO LABORAL:
-  No constan",,,,,,,,,,
@ Codigo CNO-11:  2810,ECONOMISTAS,,,,,,,,,
"GPR:
F; G; J","SECTOR DE ACTIVIDAD (CNAE):
?  74.9: Otras actividades profesionales, cientificas y tecnicas n.c.o.p.",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Econometristas
-  Asesores economicos
-  Analistas economicos
-  Economistas",,"OCUPACIONES AFINES NO INCLUIDAS:
- 2416: Estadisticos
- 2415: Actuarios",,,,,,,,
"REFERENCIAS:
Cualificacion profesional (CNCP): no existe
Permisos administrativos: no requiere certificacion especifica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los  economistas  realizan  investigaciones,  controlan  datos,  analizan  informacion  y  preparan  informes  y planes  para  resolver  problemas  economicos  y  empresariales  y  crean  modelos  para  analizar,  explicar  y prever  comportamientos  y  patrones  economicos.  Prestan  asesoramiento  a  empresas,  agrupaciones  de interes  y  administraciones  publicas  con  objeto  de  formular  soluciones  para  problemas  economicos  o empresariales actuales o previstos.
Entre sus tareas se incluyen:
-  prever  cambios  en  el  entorno  economico  para  la  planificacion  a  corto  plazo,  la  planificacion  a  largo plazo y la evaluacion de inversiones;
-  formular  recomendaciones,  politicas  y  planes  para  la  economia  y  para  las  estrategias  e  inversiones empresariales, y estudiar la viabilidad de proyectos;
-  supervisar  los  datos  economicos  para  evaluar  la  eficacia  de  la  politica  fiscal  y  monetaria  y  prestar asesoramiento pertinente;
-  prever la produccion y el consumo de productos y servicios concretos basandose en registros historicos y en las condiciones generales de la economia y las especificas de determinados sectores;
-  elaborar previsiones en materia de renta y gasto, tipos de interes y tipos de cambio;
-  analizar los factores que determinan la tasa de actividad, el empleo, los salarios, el desempleo y otros elementos del mercado de trabajo;
-  aplicar formulas matematicas y tecnicas estadisticas para comprobar las teorias economicas y disenar soluciones para los problemas economicos;
-  reunir, analizar e interpretar informacion economica aplicando teorias economicas y diversas tecnicas estadisticas o de otra indole;
-  valorar los resultados de las decisiones politicas relativas a la economia y las finanzas publicas; asesorar sobre la politica economica y las medidas que debieran adoptarse como resultado de los analisis de factores y tendencias economicos comprobados o previsibles;
-  preparar ponencias e informes de caracter academico;
-  examinar problemas relativos a las actividades economicas de empresas concretas;
-  realizar estudios de las condiciones de mercado a escala local, regional o nacional para fijar niveles de ventas y de precios de bienes y servicios, evaluar el potencial de mercado y las tendencias futuras y elaborar estrategias empresariales.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera especifica",,,,,,,,,,
Codigo CNO-11:  2810,ECONOMISTAS,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga fisica,X,,,,,Carga mental,,,,
Carga biomecanica,,,,,,Comunicacion,,,X,
Columna cervical,,X,,,,Atencion al publico,,X,,
Columna dorsolumbar,,X,,,,Toma de decisiones,,,X,
Hombro,X,,,,,Atencion/complejidad,,,,X
Codo,X,,,,,Apremio,,X,,
Mano,,X,,,,Dependencia,X,,,
Cadera,X,,,,,Vision,,,,
Rodilla,X,,,,,Agudeza visual,,,X,
Tobillo/pie,X,,,,,Campo visual,,X,,
Manejo de cargas,X,,,,,Audicion,,X,,
Trabajo de precision,X,,,,,Voz,,X,,
Sedestacion,,,X,,,Sensibilidad,,,,
Bipedestacion,,,,,,Superficial,X,,,
Estatica,X,,,,,Profunda,X,,,
Dinamica,X,,,,,,,,,
Marcha por terreno irregular,X,,,,,,,,,
,,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECIFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
-  No constan",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
-  Utilizacion de pantallas de visualizacion de datos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECIFICAS DEL MEDIO LABORAL:
-  No constan",,,,,,,,,,
@ Codigo CNO-11:  2821,"SOCIOLOGOS, GEOGRAFOS, ANTROPOLOGOS, ARQUEOLOGOS Y AFINES",,,,,,,,,
"GPR:
F; G; J","SECTOR DE ACTIVIDAD (CNAE):
?  74.9: Otras actividades profesionales, cientificas y tecnicas n.c.o.p.",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Antropologos
-  Arqueologos
-  Etnologos
-  Geografos
-  Sociologos
-  Criminologos",,"OCUPACIONES AFINES NO INCLUIDAS:
- No constan",,,,,,,,
"REFERENCIAS:
Cualificacion profesional (CNCP): no existe
Permisos administrativos: no requiere certificacion especifica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los sociologos, geografos, antropologos, arqueologos y afines investigan y describen la estructura de las sociedades, su origen y evolucion y la interdependencia entre las condiciones ambientales y las actividades humanas.  Prestan  asesoramiento  sobre  la  aplicacion  practica  de  sus  hallazgos  para  la  formulacion  de politicas economicas y sociales.
Entre sus tareas se incluyen:
-  realizar  investigaciones  sobre  los  origenes,  desarrollo,  estructura,  pautas  sociales,  organizaciones  e interrelaciones de la sociedad humana;
-  investigar los origenes y evolucion de la humanidad mediante el estudio de las transformaciones de sus caracteristicas y de las instituciones culturales y sociales;
-  investigar la evolucion de la humanidad a partir de los restos de su pasado, como viviendas, templos, herramientas, vasijas, monedas, armas o esculturas;
-  estudiar las caracteristicas fisicas y climaticas de zonas y regiones, y relacionar los resultados obtenidos con las actividades economicas, sociales y culturales realizadas en ellas;
-  elaborar teorias, modelos y metodos para interpretar y describir los fenomenos sociales;
-  evaluar los resultados de las decisiones de politica social;
-  analizar y evaluar datos sociales;
-  asesorar  sobre  la  aplicacion  practica  de  los  resultados  obtenidos  para  la  formulacion  de  politicas economicas  y  sociales  referidas  a  distintos  grupos  de  poblacion  y  regiones  y  al  desarrollo  de  los mercados;
-  preparar ponencias e informes de caracter academico.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera especifica",,,,,,,,,,
Codigo CNO-11:  2821,"SOCIOLOGOS, GEOGRAFOS, ANTROPOLOGOS, ARQUEOLOGOS Y AFINES",,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga fisica,X,,,,,Carga mental,,,,
Carga biomecanica,,,,,,Comunicacion,,,X,
Columna cervical,,X,,,,Atencion al publico,,X,,
Columna dorsolumbar,,X,,,,Toma de decisiones,,,X,
Hombro,,X,,,,Atencion/complejidad,,,,X
Codo,,X,,,,Apremio,,X,,
Mano,,,X,,,Dependencia,X,,,
Cadera,,X,,,,Vision,,,,
Rodilla,,X,,,,Agudeza visual,,,X,
Tobillo/pie,,X,,,,Campo visual,,X,,
Manejo de cargas,X,,,,,Audicion,,X,,
Trabajo de precision,,X,,,,Voz,,X,,
Sedestacion,,X,,,,Sensibilidad,,,,
Bipedestacion,,,,,,Superficial,X,,,
Estatica,,X,,,,Profunda,X,,,
Dinamica,,X,,,,,,,,
Marcha por terreno irregular,,X,,,,,,,,
"Nota: en antropologos y arqueologos, los requerimientos se sensibilidad aumentaran a grado 2.",,,,,,,,,,
,,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECIFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
-  Inhalacion de polvo, humos, gases y vapores",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
-  Manejo de equipos o herramientas con elementos cortantes, punzantes o perforantes
-  Utilizacion de pantallas de visualizacion de datos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECIFICAS DEL MEDIO LABORAL:
-  No constan",,,,,,,,,,
@ Codigo CNO-11:  2822,"FILOSOFOS, HISTORIADORES Y PROFESIONALES EN CIENCIAS POLITICAS",,,,,,,,,
"GPR:
F; G; J","SECTOR DE ACTIVIDAD (CNAE):
?  74.9: Otras actividades profesionales, cientificas y tecnicas n.c.o.p.",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Genealogistas
-  Historiadores
-  Filosofos
-  Politologos",,"OCUPACIONES AFINES NO INCLUIDAS:
- No constan",,,,,,,,
"REFERENCIAS:
Cualificacion profesional (CNCP): no existe
Permisos administrativos: no requiere certificacion especifica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los filosofos, historiadores y especialistas en ciencias politicas realizan investigaciones sobre la naturaleza de  la  experiencia  y  la  existencia  humanas,  las  distintas  fases  o  aspectos  de  la  historia  humana  y  las estructuras, movimientos y comportamientos politicos. Documentan sus hallazgos y los difunden para que inspiren y orienten actuaciones politicas e individuales.
Entre sus tareas se incluyen:
-  investigar,  sobre  todo  mediante  el  razonamiento  sistematico,  las  causas,  principios  y  significados generales del mundo fisico y de las acciones, la experiencia y la existencia humanas, e interpretar o desarrollar teorias y conceptos filosoficos;
-  consultar   y   comparar   fuentes   primarias,   como   los   registros   originales   o   contemporaneos   de acontecimientos   preteritos,   y   fuentes   secundarias,   como   los   restos   y   objetos   arqueologicos   o antropologicos;
-  extraer  material  pertinente,  comprobar  su  autenticidad  y  reconstituir  la  historia  de  determinado periodo,  pais  o  region  o  de  determinado  aspecto  (por  ejemplo,  economico,  social  o  politico)  de  su historia;
-  realizar  investigaciones  en  campos  como  la  filosofia  politica  y  la  teoria  y  la  practica  antiguas  o contemporaneas de los sistemas, instituciones y comportamientos politicos;
-  observar  las  instituciones  y  opiniones  politicas  contemporaneas  y  reunir  informacion  sobre  ellas partiendo de diversas fuentes, incluidas entrevistas con funcionarios publicos, miembros de partidos politicos y otras personalidades;
-  elaborar  teorias,  modelos  y  metodos  para  interpretar  y  describir  la  naturaleza  de  la  experiencia humana y de los sucesos y comportamientos historicos y politicos;
-  presentar los resultados y conclusiones de sus estudios en la forma mas adecuada para su publicacion o  su  utilizacion  por  funcionarios  publicos,  miembros  de  partidos  politicos  o  de  otros  organismos  y demas personas interesadas;
-  preparar ponencias e informes de caracter academico.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera especifica",,,,,,,,,,
Codigo CNO-11:  2822,"FILOSOFOS, HISTORIADORES Y PROFESIONALES EN CIENCIAS POLITICAS",,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga fisica,X,,,,,Carga mental,,,,
Carga biomecanica,,,,,,Comunicacion,,,X,
Columna cervical,,X,,,,Atencion al publico,,X,,
Columna dorsolumbar,,X,,,,Toma de decisiones,,,X,
Hombro,X,,,,,Atencion/complejidad,,,,X
Codo,X,,,,,Apremio,,X,,
Mano,,X,,,,Dependencia,X,,,
Cadera,X,,,,,Vision,,,,
Rodilla,X,,,,,Agudeza visual,,,X,
Tobillo/pie,X,,,,,Campo visual,,X,,
Manejo de cargas,X,,,,,Audicion,,X,,
Trabajo de precision,X,,,,,Voz,,X,,
Sedestacion,,,X,,,Sensibilidad,,,,
Bipedestacion,,,,,,Superficial,X,,,
Estatica,X,,,,,Profunda,X,,,
Dinamica,X,,,,,,,,,
Marcha por terreno irregular,X,,,,,,,,,
,,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECIFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
-  No constan",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
-  Utilizacion de pantallas de visualizacion de datos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECIFICAS DEL MEDIO LABORAL:
-  No constan",,,,,,,,,,
@ Codigo CNO-11:  2823,PSICOLOGOS,,,,,,,,,
"GPR:
F; G; J; L","SECTOR DE ACTIVIDAD (CNAE):
?  74.9: Otras actividades profesionales, cientificas y tecnicas n.c.o.p.
?  86: Actividades sanitarias",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Psicologos escolares
-  Psicologos de empresa
-  Psicoterapeutas
-  Psicologos deportivos",,"OCUPACIONES AFINES NO INCLUIDAS:
- 2159: Psicologos clinicos
- 2112: Psiquiatras",,,,,,,,
"REFERENCIAS:
Cualificacion profesional (CNCP): no existe
Permisos administrativos: no requiere certificacion especifica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los  psicologos  investigan  y  estudian  los  procesos  mentales  y  el  comportamiento  de  los  seres  humanos, individualmente  o  como  miembros  de  grupos,  y  los  aplican  para  promover  la  adaptacion  y  desarrollo personal, social, educativo o profesional.
Entre sus tareas se incluyen:
-  planificar y administrar pruebas para determinar las caracteristicas mentales, fisicas y de otro tipo de las  personas,  por  ejemplo  en  lo  que  se  refiere  a  la  inteligencia,  facultades,  aptitudes  y  capacidades, interpretar y evaluar los resultados y brindar asesoramiento al respecto;
-  analizar  la  influencia  de  los  factores  hereditarios,  sociales,  profesionales  y  de  otro  genero  sobre  la manera de pensar y el comportamiento de cada persona;
-  realizar entrevistas de caracter terapeutico o de asesoramiento a personas o grupos, y prestar servicios de seguimiento;
-  mantener los contactos necesarios con familiares, autoridades docentes o empleadores, y recomendar posibles soluciones para resolver o tratar los problemas;
-  estudiar  los  factores  psicologicos  en  el  diagnostico,  tratamiento  y  prevencion  de  enfermedades mentales  y  trastornos  emocionales  o  de  la  personalidad,  y  consultar  con  profesionales  de  ramas conexas;
-  preparar ponencias e informes de caracter academico;
-  preparar  pruebas  de  rendimiento,  diagnosticas  y  predictivas  para  su  uso  por  los  profesores  en  la planificacion de los metodos y el contenido de la ensenanza;
-  realizar  encuestas  y  estudios  de  investigacion  sobre  el  diseno  de  puestos  de  trabajo,  los  grupos  de trabajo, el estado de animo, la motivacion, la supervision y la direccion del personal;
-  elaborar teorias, modelos y metodos para interpretar y describir los comportamientos humanos.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  No se contemplan de manera especifica",,,,,,,,,,
Codigo CNO-11:  2823,PSICOLOGOS,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga fisica,X,,,,,Carga mental,,,,
Carga biomecanica,,,,,,Comunicacion,,,X,
Columna cervical,,X,,,,Atencion al publico,,,,X
Columna dorsolumbar,,X,,,,Toma de decisiones,,,X,
Hombro,X,,,,,Atencion/complejidad,,,X,
Codo,X,,,,,Apremio,X,,,
Mano,,X,,,,Dependencia,,X,,
Cadera,X,,,,,Vision,,,,
Rodilla,X,,,,,Agudeza visual,,,X,
Tobillo/pie,X,,,,,Campo visual,,X,,
Manejo de cargas,X,,,,,Audicion,,X,,
Trabajo de precision,X,,,,,Voz,,,X,
Sedestacion,,,X,,,Sensibilidad,,,,
Bipedestacion,,,,,,Superficial,X,,,
Estatica,X,,,,,Profunda,X,,,
Dinamica,X,,,,,,,,,
Marcha por terreno irregular,X,,,,,,,,,
,,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECIFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
-  No constan",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
-  Utilizacion de pantallas de visualizacion de datos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECIFICAS DEL MEDIO LABORAL:
-  No constan",,,,,,,,,,
@ Codigo CNO-11:  2824,PROFESIONALES DEL TRABAJO Y LA EDUCACION SOCIAL,,,,,,,,,
"GPR:
F; G; J; L","SECTOR DE ACTIVIDAD (CNAE):
?  88: Actividades de servicios sociales sin alojamiento",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Trabajadores sociales
-  Asistentes sociales
-  Educadores sociales
-  Educadores de familia
-  Orientadores sociolaborales
-  Agentes de desarrollo local",,"OCUPACIONES AFINES NO INCLUIDAS:
-  2823: Psicologos
-  2825: Agentes igualdad oportunidades entre mujeres y hombres
-  3713: Tecnicos de apoyo al desarrollo local
-  3714: Promotores igualdad oportunidades para mujeres y hombres
-  3713: Integradores sociales",,,,,,,,
"REFERENCIAS:
Cualificacion  profesional  (CNCP):  educacion  de  habilidades  de  autonomia  personal  y  social:  RD  295/04, BOE 09/03/04; SSC090_3. Docencia de la formacion para el empleo: RD 1096/11, BOE 31/08/11; SSC448_3 Permisos administrativos: no requiere certificacion especifica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Este grupo presta asesoramiento y orientacion a personas, familias, grupos, comunidades y organizaciones en respuesta a dificultades personales y sociales. Ayudan a las personas a desarrollar habilidades y a acceder a los recursos y los servicios de apoyo que necesitan para dar respuesta a los problemas vinculados al desempleo, la pobreza, las discapacidades, las adicciones, los comportamientos delictivos y a las circunstancias conyugales o de otros tipos.
Entre sus tareas se incluyen:
-  realizar entrevistas a los usuarios, individualmente, en familias o en grupos para evaluar su situacion y determinar los tipos de servicios que precisan;
-  analizar la situacion en que se hallan las personas y sugerir distintas opciones acerca de la manera en que pueda resolver sus problemas;
-  reunir antecedentes e informes para su presentacion ante los tribunales u otras instancias legales;
-  prestar asesoramiento y servicios terapeuticos y de mediacion y facilitar la asistencia a sesiones de grupo para ayudar a las personas a desarrollar las habilidades personales que necesitan para abordar y resolver sus problemas;
-  planificar y aplicar programas de asistencia a las personas que incluyan la intervencion en casos de crisis y la remision a entidades que presten ayuda financiera, asistencia juridica, servicios de vivienda, tratamiento medico, etc.;
-  investigar los casos de malos tratos o de abandono y adoptar medidas para proteger a los ninos y a las demas personas en riesgo;
-  trabajar con quienes han infringido la ley durante los procesos judiciales y una vez dictada la sentencia, y ayudarles a integrarse en la comunidad y a cambiar sus actitudes y comportamientos para reducir la comision de infracciones futuras;
-  asesorar a las autoridades penitenciarias y a los servicios responsables de la libertad condicional; elaborar programas de prevencion y mantener contactos con otras entidades, etc.",,,,,,,,,,
